gene_id	fh1	fh2	hf3	ref1	ref2	ref3
"fgenesh1_kg.11__333__Locus22023v1rpkm0.74"	12	0	1	11	4	4
"fgenesh1_kg.11__338__Locus3969v1rpkm33.55"	25	7	3	23	6	7
"fgenesh1_kg.11__341__Locus2138v1rpkm77.16"	45	15	24	30	8	5
"fgenesh1_kg.11__345__Locus2765v2rpkm16.41"	27	10	12	21	12	3
"fgenesh1_kg.11__346__Locus262v1rpkm591.01"	157	46	58	127	36	54
"fgenesh1_kg.11__349__Locus3167v1rpkm46.27"	17	3	3	4	3	1
"fgenesh1_kg.11__34__Locus6404v1rpkm14.60"	7	2	2	11	1	3
"fgenesh1_kg.11__352__Locus674v1rpkm265.66"	245	70	83	211	68	75
"fgenesh1_kg.11__353__Locus4518v1rpkm27.69"	14	6	7	15	4	2
"fgenesh1_kg.11__359__Locus2925v1rpkm51.96"	19	5	6	5	4	3
"fgenesh1_kg.11__35__Locus6992v1rpkm11.94"	9	1	3	6	3	1
"fgenesh1_kg.11__360__Locus963v1rpkm184.29"	13	2	5	7	3	2
"fgenesh1_kg.11__371__Locus1219v2rpkm33.57"	14	1	4	11	3	5
"fgenesh1_kg.11__372__Locus1219v1rpkm143.33"	75	24	25	95	34	25
"fgenesh1_kg.11__374__Locus7200v1rpkm11.12"	13	3	6	22	5	6
"fgenesh1_kg.11__378__Locus9074v2rpkm3.11"	5	1	1	2	1	2
"fgenesh1_kg.11__382__Locus3476v1rpkm40.91"	9	1	4	13	2	3
"fgenesh1_kg.11__383__Locus4550v1rpkm27.43"	7	1	6	15	8	4
"fgenesh1_kg.11__386__Locus1538v1rpkm113.39"	11	4	4	13	2	2
"fgenesh1_kg.11__38__Locus8158v1rpkm7.99"	1	2	0	3	0	1
"fgenesh1_kg.11__398__Locus5715v1rpkm18.58"	3	4	2	3	6	4
"fgenesh1_kg.11__406__Locus5277v1rpkm21.55"	13	1	0	12	2	5
"fgenesh1_kg.11__408__Locus3034v1rpkm49.35"	15	3	5	19	1	4
"fgenesh1_kg.11__411__Locus1164v1rpkm150.67"	21	8	11	15	5	3
"fgenesh1_kg.11__413__Locus5866v1rpkm17.65"	18	6	4	14	3	3
"fgenesh1_kg.11__425__Locus12246v2rpkm1.14"	41	18	8	44	9	6
"fgenesh1_kg.11__42__Locus22178v1rpkm0.74"	0	0	0	0	0	0
"fgenesh1_kg.11__432__Locus14022v2rpkm1.13"	0	0	0	0	0	0
"fgenesh1_kg.11__433__Locus216v1rpkm661.04"	62	15	18	35	20	14
"fgenesh1_kg.11__434__Locus1341v1rpkm131.70"	8	1	2	47	17	6
"fgenesh1_kg.11__44__Locus3511v1rpkm40.27"	8	4	3	5	1	2
"fgenesh1_kg.11__47__Locus1368v1rpkm129.33"	25	5	9	23	8	7
"fgenesh1_kg.11__49__Locus3088v1rpkm48.15"	38	15	17	36	16	12
"fgenesh1_kg.11__51__Locus7590v1rpkm9.74"	8	2	2	7	1	4
"fgenesh1_kg.11__54__Locus957v1rpkm185.77"	62	22	26	62	23	23
"fgenesh1_kg.11__56__Locus15490v5rpkm0.32"	7	1	2	10	8	1
"fgenesh1_kg.11__65__Locus184v1rpkm750.33"	242	78	76	145	66	54
"fgenesh1_kg.11__69__Locus2441v1rpkm65.58"	37	9	13	27	8	9
"fgenesh1_kg.11__70__Locus16697v1rpkm1.32"	0	0	0	0	0	0
"fgenesh1_kg.11__71__Locus2607v1rpkm60.17"	33	7	14	34	6	12
"fgenesh1_kg.11__73__Locus5831v1rpkm17.90"	3	2	2	7	4	4
"fgenesh1_kg.11__76__Locus3181v1rpkm45.95"	32	6	7	20	14	13
"fgenesh1_kg.11__78__Locus22826v1rpkm0.70"	5	4	1	6	4	8
"fgenesh1_kg.11__82__Locus20226v1rpkm0.87"	0	0	0	0	0	0
"fgenesh1_kg.11__86__Locus3513v1rpkm40.24"	10	5	1	15	6	2
"fgenesh1_kg.11__8__Locus2851v1rpkm53.66"	13	2	8	11	2	6
"fgenesh1_kg.11__96__Locus7452v1rpkm10.25"	0	0	0	3	1	0
"fgenesh1_kg.11__97__Locus3163v1rpkm46.41"	12	10	10	18	2	5
"fgenesh1_kg.122__1__Locus5305v1rpkm21.40"	12	4	6	12	3	1
"fgenesh1_kg.12__101__Locus3946v1rpkm33.94"	5	4	0	8	4	3
"fgenesh1_kg.12__102__Locus1209v1rpkm144.02"	441	134	140	557	182	156
"fgenesh1_kg.12__103__Locus11771v1rpkm2.86"	1	1	0	1	2	0
"fgenesh1_kg.12__105__Locus4695v1rpkm26.09"	17	5	8	15	3	7
"fgenesh1_kg.12__112__Locus5624v1rpkm19.20"	43	9	14	33	15	12
"fgenesh1_kg.12__117__Locus5165v1rpkm22.42"	23	14	13	24	12	7
"fgenesh1_kg.12__123__Locus16369v2rpkm1.26"	94	42	34	130	51	46
"fgenesh1_kg.12__127__Locus8800v2rpkm0.73"	2	0	0	2	0	0
"fgenesh1_kg.12__130__Locus5365v1rpkm21.00"	7	2	2	13	2	0
"fgenesh1_kg.12__131__Locus10867v2rpkm1.46"	0	0	0	0	1	1
"fgenesh1_kg.12__13__Locus964v1rpkm184.20"	13	7	4	20	7	7
"fgenesh1_kg.12__142__Locus10888v1rpkm3.53"	2	3	1	2	1	0
"fgenesh1_kg.12__144__Locus1133v1rpkm155.14"	53	11	13	41	16	15
"fgenesh1_kg.12__146__Locus3638v1rpkm38.12"	7	3	2	9	1	2
"fgenesh1_kg.12__148__Locus6220v1rpkm15.57"	5	2	2	3	4	3
"fgenesh1_kg.12__152__Locus4949v1rpkm24.04"	20	3	9	21	11	8
"fgenesh1_kg.12__154__Locus2706v2rpkm8.96"	9	0	4	7	4	1
"fgenesh1_kg.12__15__Locus6555v1rpkm13.90"	17	6	3	24	7	7
"fgenesh1_kg.12__162__Locus10897v1rpkm3.52"	14	5	1	22	8	4
"fgenesh1_kg.12__166__Locus7394v1rpkm10.47"	0	0	2	4	1	0
"fgenesh1_kg.12__168__Locus4628v1rpkm26.71"	14	3	5	7	2	7
"fgenesh1_kg.12__169__Locus6204v1rpkm15.66"	1	1	2	4	0	0
"fgenesh1_kg.12__170__Locus21813v1rpkm0.76"	0	0	0	0	0	0
"fgenesh1_kg.12__171__Locus3672v1rpkm37.59"	42	6	11	22	10	10
"fgenesh1_kg.12__172__Locus2959v1rpkm51.10"	31	9	7	22	7	9
"fgenesh1_kg.12__176__Locus261v1rpkm594.78"	71	33	29	76	18	17
"fgenesh1_kg.12__177__Locus536v1rpkm327.15"	62	25	28	54	21	40
"fgenesh1_kg.12__17__Locus105v1rpkm1148.92"	156	44	55	101	26	25
"fgenesh1_kg.12__183__Locus432v1rpkm387.16"	154	56	55	2425	728	795
"fgenesh1_kg.12__187__Locus14406v1rpkm1.79"	0	0	0	0	1	0
"fgenesh1_kg.12__188__Locus12964v2rpkm0.66"	2	0	0	5	1	0
"fgenesh1_kg.12__18__Locus16034v1rpkm1.44"	0	1	0	0	0	0
"fgenesh1_kg.12__205__Locus8908v2rpkm1.43"	1	0	0	1	0	1
"fgenesh1_kg.12__211__Locus20627v2rpkm0.45"	0	0	0	0	0	0
"fgenesh1_kg.12__212__Locus10681v1rpkm3.70"	4	1	0	8	1	1
"fgenesh1_kg.12__220__Locus15211v1rpkm1.60"	10	3	2	11	2	4
"fgenesh1_kg.12__222__Locus15016v3rpkm0.51"	9	2	4	2	0	1
"fgenesh1_kg.12__228__Locus3724v1rpkm36.81"	28	11	14	28	5	11
"fgenesh1_kg.12__236__Locus13447v3rpkm0.29"	1	1	0	5	1	0
"fgenesh1_kg.12__23__Locus3661v1rpkm37.81"	7	4	1	5	2	1
"fgenesh1_kg.12__243__Locus4486v1rpkm27.98"	7	2	4	9	3	1
"fgenesh1_kg.12__244__Locus4037v1rpkm32.77"	25	7	10	12	5	8
"fgenesh1_kg.12__247__Locus10246v3rpkm1.49"	2	1	1	5	4	0
"fgenesh1_kg.12__248__Locus5810v1rpkm18.02"	11	5	3	14	8	6
"fgenesh1_kg.12__251__Locus34v3rpkm20.27_PRE"	3	2	3	3	3	1
"fgenesh1_kg.12__260__Locus2894v1rpkm52.50"	43	14	12	30	13	8
"fgenesh1_kg.12__263__Locus7033v1rpkm11.76"	13	5	2	20	3	2
"fgenesh1_kg.12__265__Locus7160v3rpkm2.81"	17	4	7	22	8	4
"fgenesh1_kg.12__267__Locus4458v1rpkm28.19"	3	3	2	8	0	3
"fgenesh1_kg.12__269__Locus2377v1rpkm67.83"	247	84	70	108	29	32
"fgenesh1_kg.12__272__Locus2655v1rpkm59.01"	17	3	8	19	8	2
"fgenesh1_kg.12__273__Locus25281v1rpkm0.57"	1	0	0	0	0	0
"fgenesh1_kg.12__274__Locus4335v1rpkm29.36"	11	3	6	12	1	6
"fgenesh1_kg.12__276__Locus22402v2rpkm0.29"	9	4	2	6	3	1
"fgenesh1_kg.12__279__Locus621v4rpkm3.56_PRE"	27	15	6	33	22	9
"fgenesh1_kg.12__285__Locus4983v1rpkm23.76"	9	6	2	2	0	2
"fgenesh1_kg.12__286__Locus23449v1rpkm0.67"	0	0	0	0	0	0
"fgenesh1_kg.12__296__Locus30699v5rpkm0.00_PRE"	0	0	0	0	0	0
"fgenesh1_kg.12__304__Locus1860v1rpkm89.38"	113	42	35	39	6	16
"fgenesh1_kg.12__30__Locus4618v1rpkm26.82"	33	9	5	33	15	14
"fgenesh1_kg.12__313__Locus2117v1rpkm78.00"	23	5	14	15	8	6
"fgenesh1_kg.12__318__Locus2782v3rpkm13.23"	11	4	4	8	1	2
"fgenesh1_kg.12__319__Locus4356v1rpkm29.16"	16	2	6	14	9	4
"fgenesh1_kg.12__323__Locus1018v1rpkm173.24"	104	39	42	79	27	36
"fgenesh1_kg.12__330__Locus3328v1rpkm43.25"	1	0	1	3	2	1
"fgenesh1_kg.12__336__Locus3369v1rpkm42.55"	19	1	2	13	10	5
"fgenesh1_kg.12__337__Locus244v1rpkm614.04"	47	15	15	30	11	13
"fgenesh1_kg.12__341__Locus10536v1rpkm3.84"	3	0	0	0	2	2
"fgenesh1_kg.12__345__Locus1245v1rpkm140.51"	47	13	13	73	23	28
"fgenesh1_kg.12__347__Locus821v1rpkm220.87"	64	21	20	62	23	23
"fgenesh1_kg.12__348__Locus9152v1rpkm5.72"	38	19	13	37	11	13
"fgenesh1_kg.12__353__Locus2344v1rpkm69.10"	1	2	1	7	3	3
"fgenesh1_kg.12__356__Locus16662v1rpkm1.32"	10	2	1	15	5	6
"fgenesh1_kg.12__360__Locus7015v6rpkm0.37_PRE"	3	2	3	19	3	1
"fgenesh1_kg.12__366__Locus4684v1rpkm26.17"	2	2	2	7	3	4
"fgenesh1_kg.12__368__Locus7873v1rpkm8.80"	12	1	2	14	6	3
"fgenesh1_kg.12__377__Locus3219v1rpkm45.37"	17	5	2	22	3	7
"fgenesh1_kg.12__378__Locus3786v1rpkm35.94"	7	1	2	2	2	1
"fgenesh1_kg.12__388__Locus8789v1rpkm6.43"	10	2	4	7	2	1
"fgenesh1_kg.12__391__Locus4730v1rpkm25.75"	11	2	2	3	2	0
"fgenesh1_kg.12__392__Locus13250v1rpkm2.15"	1	0	0	1	0	0
"fgenesh1_kg.12__393__Locus12759v1rpkm2.35"	1	0	1	3	1	1
"fgenesh1_kg.12__394__Locus9105v1rpkm5.80"	0	0	0	1	1	1
"fgenesh1_kg.12__398__Locus13165v1rpkm2.19"	0	0	0	0	0	0
"fgenesh1_kg.12__3__Locus6589v2rpkm0.47_PRE"	4	0	1	8	4	4
"fgenesh1_kg.12__400__Locus2989v1rpkm50.42"	44	17	12	63	18	28
"fgenesh1_kg.12__401__Locus7264v1rpkm10.89"	11	5	3	18	5	7
"fgenesh1_kg.12__405__Locus12752v1rpkm2.35"	5	1	2	4	2	0
"fgenesh1_kg.12__407__Locus1213v1rpkm143.87"	44	20	15	51	19	21
"fgenesh1_kg.12__408__Locus5498v1rpkm20.09"	6	2	5	9	6	0
"fgenesh1_kg.12__411__Locus4358v1rpkm29.15"	11	3	5	17	5	9
"fgenesh1_kg.12__413__Locus2003v1rpkm83.07"	10	4	3	10	8	4
"fgenesh1_kg.12__414__Locus5863v1rpkm17.67"	5	0	0	1	0	4
"fgenesh1_kg.12__421__Locus7374v1rpkm10.52"	2	0	2	0	1	0
"fgenesh1_kg.12__423__Locus8570v2rpkm3.11"	3	1	1	2	0	0
"fgenesh1_kg.12__42__Locus3788v1rpkm35.94"	20	8	8	10	4	5
"fgenesh1_kg.12__430__Locus9248v1rpkm5.52"	9	4	4	9	2	3
"fgenesh1_kg.12__434__Locus3498v1rpkm40.44"	62	26	24	44	16	19
"fgenesh1_kg.12__435__Locus1374v1rpkm128.81"	66	30	26	65	28	15
"fgenesh1_kg.12__439__Locus796v1rpkm227.01"	63	10	19	59	16	24
"fgenesh1_kg.12__441__Locus5658v1rpkm18.94"	9	2	1	3	5	2
"fgenesh1_kg.12__442__Locus4364v1rpkm29.05"	5	0	1	6	2	5
"fgenesh1_kg.12__444__Locus16110v2rpkm0.77"	13	8	6	24	3	5
"fgenesh1_kg.12__447__Locus3689v1rpkm37.31"	9	2	3	5	4	4
"fgenesh1_kg.12__448__Locus3429v1rpkm41.64"	12	5	3	13	4	4
"fgenesh1_kg.12__450__Locus9301v2rpkm5.24"	4	3	2	6	0	0
"fgenesh1_kg.12__453__Locus10823v1rpkm3.59"	0	1	0	4	1	0
"fgenesh1_kg.12__454__Locus10840v1rpkm3.58"	3	0	0	1	1	2
"fgenesh1_kg.12__459__Locus5799v1rpkm18.08"	9	4	0	13	5	5
"fgenesh1_kg.12__45__Locus2037v1rpkm81.59"	63	13	18	6	6	6
"fgenesh1_kg.12__460__Locus3715v1rpkm36.96"	22	3	8	6	1	2
"fgenesh1_kg.12__52__Locus5134v1rpkm22.60"	14	3	7	16	4	6
"fgenesh1_kg.12__5__Locus25860v1rpkm0.55"	1	0	0	3	0	0
"fgenesh1_kg.12__60__Locus5176v1rpkm22.36"	6	4	3	11	3	4
"fgenesh1_kg.12__62__Locus18467v1rpkm1.03"	1	0	0	0	0	0
"fgenesh1_kg.12__6__Locus29476v1rpkm0.39"	0	0	0	0	0	1
"fgenesh1_kg.12__71__Locus130v1rpkm992.57"	25	10	10	17	5	3
"fgenesh1_kg.12__73__Locus715v1rpkm251.27"	36	7	11	8	9	5
"fgenesh1_kg.12__7__Locus13876v1rpkm1.93"	2	1	0	2	1	1
"fgenesh1_kg.12__82__Locus875v1rpkm204.62"	42	16	11	27	10	7
"fgenesh1_kg.12__84__Locus6699v1rpkm13.21"	3	1	0	4	2	0
"fgenesh1_kg.12__86__Locus2179v1rpkm75.99"	55	17	14	75	21	23
"fgenesh1_kg.12__88__Locus7074v1rpkm11.60"	4	0	2	4	1	1
"fgenesh1_kg.12__8__Locus11213v1rpkm3.25"	1	0	1	2	1	0
"fgenesh1_kg.12__96__Locus1146v1rpkm153.34"	24	15	15	38	8	14
"fgenesh1_kg.12__98__Locus7016v1rpkm11.85"	7	1	1	10	4	3
"fgenesh1_kg.12__9__Locus832v1rpkm217.12"	51	20	11	98	34	33
"fgenesh1_kg.132__1__Locus6546v1rpkm13.94"	0	0	0	0	0	0
"fgenesh1_kg.136__2__Locus14922v3rpkm0.40"	0	0	0	0	0	1
"fgenesh1_kg.138__1__Locus11931v1rpkm2.74"	0	0	0	0	0	0
"fgenesh1_kg.138__2__Locus15197v1rpkm1.60"	1	0	0	7	0	0
"fgenesh1_kg.13__110__Locus11015v1rpkm3.41"	1	0	0	5	1	1
"fgenesh1_kg.13__112__Locus4607v1rpkm26.98"	3	0	4	2	0	1
"fgenesh1_kg.13__113__Locus3333v1rpkm43.21"	18	5	9	18	7	5
"fgenesh1_kg.13__114__Locus7410v1rpkm10.41"	11	1	5	7	3	2
"fgenesh1_kg.13__115__Locus6v1rpkm6044.22"	742	274	303	595	219	228
"fgenesh1_kg.13__119__Locus13063v1rpkm2.22"	212	73	65	234	80	104
"fgenesh1_kg.13__11__Locus24317v1rpkm0.62"	0	0	0	0	0	0
"fgenesh1_kg.13__123__Locus12573v4rpkm0.37"	10	3	3	2	0	1
"fgenesh1_kg.13__125__Locus307v1rpkm531.86"	68	32	36	73	19	13
"fgenesh1_kg.13__128__Locus4252v1rpkm30.21"	17	5	1	20	2	8
"fgenesh1_kg.13__129__Locus138v1rpkm943.98"	199	61	65	117	46	56
"fgenesh1_kg.13__131__Locus8321v1rpkm7.58"	0	0	1	1	2	1
"fgenesh1_kg.13__143__Locus29969v5rpkm0.28"	0	0	0	1	0	1
"fgenesh1_kg.13__144__Locus8941v1rpkm6.11"	1	1	0	2	0	0
"fgenesh1_kg.13__145__Locus22178v1rpkm0.74"	0	0	0	0	0	0
"fgenesh1_kg.13__148__Locus8350v2rpkm5.56"	0	0	0	0	0	0
"fgenesh1_kg.13__149__Locus4091v1rpkm32.09"	0	0	0	3	0	3
"fgenesh1_kg.13__157__Locus1044v1rpkm167.22"	43	13	14	38	14	11
"fgenesh1_kg.13__15__Locus1767v1rpkm95.48"	9	3	5	17	8	8
"fgenesh1_kg.13__161__Locus60v1rpkm1636.86"	122	35	35	80	28	25
"fgenesh1_kg.13__163__Locus14849v1rpkm1.68"	49	15	17	24	5	8
"fgenesh1_kg.13__167__Locus10165v1rpkm4.23"	0	1	0	2	0	0
"fgenesh1_kg.13__175__Locus2298v1rpkm70.50"	18	10	12	12	7	2
"fgenesh1_kg.13__176__Locus11772v1rpkm2.86"	20	7	8	17	10	4
"fgenesh1_kg.13__179__Locus1958v1rpkm84.81"	23	6	3	2	1	0
"fgenesh1_kg.13__182__Locus3651v1rpkm37.94"	14	3	1	14	7	6
"fgenesh1_kg.13__184__Locus3881v1rpkm34.72"	6	4	3	11	4	1
"fgenesh1_kg.13__189__Locus26268v1rpkm0.53"	0	0	0	0	0	0
"fgenesh1_kg.13__190__Locus11919v2rpkm1.70"	22	13	3	12	5	3
"fgenesh1_kg.13__192__Locus11994v1rpkm2.71"	8	3	0	1	0	0
"fgenesh1_kg.13__193__Locus5362v1rpkm21.01"	5	0	4	8	0	0
"fgenesh1_kg.13__198__Locus14414v1rpkm1.79"	0	0	0	0	0	0
"fgenesh1_kg.13__201__Locus5196v1rpkm22.15"	15	6	2	24	3	5
"fgenesh1_kg.13__203__Locus3168v2rpkm14.11"	4	1	1	7	5	3
"fgenesh1_kg.13__205__Locus17151v1rpkm1.23"	0	0	0	0	0	0
"fgenesh1_kg.13__207__Locus3499v1rpkm40.41"	56	13	16	58	20	11
"fgenesh1_kg.13__208__Locus8486v1rpkm7.16"	6	1	1	14	4	0
"fgenesh1_kg.13__20__Locus41v2rpkm23.70_PRE"	78	27	33	81	21	37
"fgenesh1_kg.13__210__Locus16050v1rpkm1.43"	3	1	2	6	1	3
"fgenesh1_kg.13__213__Locus1184v1rpkm148.60"	29	3	9	20	5	5
"fgenesh1_kg.13__216__Locus9173v1rpkm5.67"	24	3	7	11	3	1
"fgenesh1_kg.13__223__Locus14101v1rpkm1.87"	0	0	0	0	0	0
"fgenesh1_kg.13__224__Locus9798v1rpkm4.67"	77	24	26	13	6	7
"fgenesh1_kg.13__225__Locus14101v1rpkm1.87"	0	0	0	2	0	0
"fgenesh1_kg.13__226__Locus13588v1rpkm2.03"	0	0	0	1	1	1
"fgenesh1_kg.13__22__Locus11810v1rpkm2.83"	0	0	0	0	0	0
"fgenesh1_kg.13__230__Locus5600v2rpkm2.42"	12	3	4	9	1	3
"fgenesh1_kg.13__233__Locus692v1rpkm257.97"	8	1	1	4	2	0
"fgenesh1_kg.13__236__Locus11679v1rpkm2.91"	1	0	0	0	0	0
"fgenesh1_kg.13__239__Locus4080v1rpkm32.26"	17	8	3	12	3	7
"fgenesh1_kg.13__244__Locus3721v1rpkm36.85"	6	2	5	18	4	4
"fgenesh1_kg.13__246__Locus3721v2rpkm24.31"	19	13	13	24	10	6
"fgenesh1_kg.13__247__Locus978v1rpkm181.04"	14	3	4	18	0	7
"fgenesh1_kg.13__248__Locus9211v1rpkm5.59"	3	1	1	9	3	1
"fgenesh1_kg.13__249__Locus2739v1rpkm56.49"	31	15	7	40	11	6
"fgenesh1_kg.13__251__Locus7703v1rpkm9.33"	1	0	0	1	0	0
"fgenesh1_kg.13__25__Locus9920v2rpkm4.33"	76	19	30	52	26	31
"fgenesh1_kg.13__26__Locus258v1rpkm599.85"	69	15	21	50	13	19
"fgenesh1_kg.13__271__Locus2764v2rpkm49.16"	85	20	18	78	20	27
"fgenesh1_kg.13__273__Locus4143v1rpkm31.37"	16	6	8	19	8	4
"fgenesh1_kg.13__276__Locus7429v1rpkm10.35"	0	0	0	0	0	0
"fgenesh1_kg.13__278__Locus8682v1rpkm6.65"	12	5	6	16	5	7
"fgenesh1_kg.13__282__Locus683v1rpkm262.27"	90	33	32	37	16	11
"fgenesh1_kg.13__283__Locus15244v1rpkm1.59"	1	0	0	0	0	0
"fgenesh1_kg.13__295__Locus2666v1rpkm58.75"	13	8	4	22	8	3
"fgenesh1_kg.13__296__Locus557v2rpkm40.80"	0	0	0	0	0	0
"fgenesh1_kg.13__297__Locus6546v1rpkm13.94"	0	0	0	0	0	0
"fgenesh1_kg.13__299__Locus8681v1rpkm6.66"	7	2	4	13	5	3
"fgenesh1_kg.13__305__Locus2132v1rpkm77.50"	18	3	5	14	4	9
"fgenesh1_kg.13__309__Locus4406v1rpkm28.67"	6	1	2	11	5	6
"fgenesh1_kg.13__30__Locus19133v1rpkm0.96"	1	0	0	0	0	0
"fgenesh1_kg.13__311__Locus19304v1rpkm0.94"	1	0	1	0	0	0
"fgenesh1_kg.13__315__Locus7422v1rpkm10.38"	2	1	3	7	5	3
"fgenesh1_kg.13__318__Locus7073v1rpkm11.60"	5	1	1	6	0	0
"fgenesh1_kg.13__31__Locus1098v1rpkm159.37"	27	6	24	44	16	24
"fgenesh1_kg.13__320__Locus2404v1rpkm66.86"	8	4	1	15	7	9
"fgenesh1_kg.13__322__Locus3925v1rpkm34.22"	17	5	6	3	1	1
"fgenesh1_kg.13__323__Locus5811v1rpkm18.01"	4	1	1	6	3	2
"fgenesh1_kg.13__334__Locus502v1rpkm345.76"	5	2	3	0	0	1
"fgenesh1_kg.13__344__Locus5371v1rpkm20.96"	17	9	5	35	11	7
"fgenesh1_kg.13__346__Locus8465v2rpkm0.54_PRE"	3	1	1	1	3	1
"fgenesh1_kg.13__347__Locus11560v1rpkm3.00"	0	0	0	3	0	1
"fgenesh1_kg.13__351__Locus11151v1rpkm3.30"	3	2	0	5	1	1
"fgenesh1_kg.13__352__Locus4348v1rpkm29.24"	17	6	10	16	6	6
"fgenesh1_kg.13__353__Locus10786v1rpkm3.61"	2	0	0	0	0	0
"fgenesh1_kg.13__362__Locus2943v1rpkm51.56"	9	6	4	11	4	3
"fgenesh1_kg.13__364__Locus1458v1rpkm120.56"	12	5	4	17	6	3
"fgenesh1_kg.13__366__Locus16270v1rpkm1.39"	7	1	2	10	1	2
"fgenesh1_kg.13__367__Locus5048v1rpkm23.31"	6	3	1	12	4	7
"fgenesh1_kg.13__377__Locus8182v1rpkm7.93"	4	1	0	3	0	0
"fgenesh1_kg.13__380__Locus11552v2rpkm1.45"	27	6	7	35	9	7
"fgenesh1_kg.13__3__Locus10612v1rpkm3.77"	1	1	0	0	0	0
"fgenesh1_kg.13__40__Locus8563v1rpkm6.94"	1	0	0	0	1	1
"fgenesh1_kg.13__44__Locus2805v2rpkm0.55_PRE"	1	0	0	0	1	0
"fgenesh1_kg.13__50__Locus19313v1rpkm0.94"	1	0	0	0	0	0
"fgenesh1_kg.13__51__Locus15731v1rpkm1.50"	1	0	0	1	0	0
"fgenesh1_kg.13__53__Locus4560v1rpkm27.34"	19	5	8	13	4	6
"fgenesh1_kg.13__56__Locus10158v1rpkm4.23"	1	0	0	1	0	1
"fgenesh1_kg.13__69__Locus270v1rpkm581.63"	72	21	18	60	29	17
"fgenesh1_kg.13__75__Locus20912v1rpkm0.81"	0	0	0	0	0	0
"fgenesh1_kg.13__77__Locus12584v1rpkm2.42"	0	0	1	0	2	0
"fgenesh1_kg.13__7__Locus4782v1rpkm25.27"	6	1	4	8	5	2
"fgenesh1_kg.13__81__Locus29789v1rpkm0.37"	0	0	0	0	0	0
"fgenesh1_kg.13__84__Locus6950v1rpkm12.14"	4	2	5	10	2	2
"fgenesh1_kg.13__89__Locus11669v2rpkm0.73"	18	6	8	1	0	2
"fgenesh1_kg.13__91__Locus1708v1rpkm100.66"	100	33	26	88	27	30
"fgenesh1_kg.13__93__Locus1614v1rpkm107.52"	9	1	1	13	3	6
"fgenesh1_kg.13__95__Locus11326v1rpkm3.15"	2	1	1	1	1	0
"fgenesh1_kg.13__98__Locus8686v1rpkm6.65"	4	0	3	10	2	0
"fgenesh1_kg.14__100__Locus8195v1rpkm7.87"	0	0	0	0	0	0
"fgenesh1_kg.14__105__Locus9177v1rpkm5.66"	0	0	0	2	0	1
"fgenesh1_kg.14__10__Locus7339v1rpkm10.62"	6	0	3	3	2	2
"fgenesh1_kg.14__116__Locus5301v1rpkm21.43"	9	2	1	12	4	3
"fgenesh1_kg.14__120__Locus21215v1rpkm0.80"	11	4	2	19	4	4
"fgenesh1_kg.14__122__Locus4205v1rpkm30.72"	35	15	13	50	14	12
"fgenesh1_kg.14__126__Locus25372v1rpkm0.57"	5	2	0	5	3	2
"fgenesh1_kg.14__130__Locus1457v1rpkm120.59"	46	13	17	52	22	20
"fgenesh1_kg.14__135__Locus4345v1rpkm29.26"	53	21	20	143	46	44
"fgenesh1_kg.14__136__Locus22235v1rpkm0.73"	0	0	0	0	0	0
"fgenesh1_kg.14__137__Locus3127v1rpkm47.24"	45	12	13	40	15	14
"fgenesh1_kg.14__148__Locus944v1rpkm188.50"	75	28	24	91	28	21
"fgenesh1_kg.14__153__Locus1968v1rpkm84.52"	32	9	8	27	11	7
"fgenesh1_kg.14__156__Locus26515v1rpkm0.52"	20	1	6	16	5	3
"fgenesh1_kg.14__164__Locus24081v5rpkm0.28"	2	1	2	2	0	1
"fgenesh1_kg.14__165__Locus2735v1rpkm56.54"	40	8	10	49	20	12
"fgenesh1_kg.14__174__Locus479v2rpkm0.53_PRE"	0	1	1	3	1	1
"fgenesh1_kg.14__180__Locus15139v1rpkm1.62"	3	1	1	3	0	2
"fgenesh1_kg.14__181__Locus1806v1rpkm93.01"	7	5	6	8	3	5
"fgenesh1_kg.14__183__Locus4010v1rpkm33.16"	27	6	3	25	11	8
"fgenesh1_kg.14__187__Locus1671v1rpkm103.23"	55	15	20	97	32	35
"fgenesh1_kg.14__194__Locus3018v1rpkm49.69"	34	16	13	30	15	11
"fgenesh1_kg.14__195__Locus794v1rpkm227.44"	65	21	23	39	10	18
"fgenesh1_kg.14__198__Locus18839v1rpkm0.99"	0	0	0	0	0	0
"fgenesh1_kg.14__19__Locus13584v1rpkm2.03"	1	0	0	2	2	0
"fgenesh1_kg.14__202__Locus17149v1rpkm1.23"	0	0	0	0	0	0
"fgenesh1_kg.14__208__Locus5480v1rpkm20.24"	48	14	11	51	19	21
"fgenesh1_kg.14__215__Locus17802v1rpkm1.12"	0	0	0	1	0	0
"fgenesh1_kg.14__216__Locus15488v1rpkm1.55"	0	0	0	0	0	0
"fgenesh1_kg.14__219__Locus9323v1rpkm5.39"	0	1	1	4	0	0
"fgenesh1_kg.14__234__Locus1473v1rpkm118.71"	49	10	19	27	8	14
"fgenesh1_kg.14__23__Locus6816v1rpkm12.68"	6	1	1	2	1	2
"fgenesh1_kg.14__243__Locus16075v1rpkm1.43"	0	0	0	0	0	0
"fgenesh1_kg.14__247__Locus4914v1rpkm24.30"	3	1	1	5	0	4
"fgenesh1_kg.14__248__Locus1669v1rpkm103.45"	34	7	4	33	10	12
